Store,DayOfWeek,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,Year,Month,Day,WeekOfYear,IsWeekend,IsPromo,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
71,1,1,0,17500.0,8.0,2008.0,1,37.0,2009.0,2015,2,17,8,0,1,0,0,0,0,0,1,0,0,0
879,5,0,0,2320.0,0.0,0.0,1,5.0,2013.0,2015,4,11,15,1,0,0,0,1,0,0,1,0,0,0
635,3,0,1,27530.0,4.0,2014.0,0,0.0,0.0,2015,2,12,7,0,0,0,0,0,0,0,1,0,0,0
864,2,0,0,1020.0,10.0,2012.0,1,45.0,2009.0,2015,3,25,13,0,0,0,0,0,0,0,1,0,0,0
821,4,0,1,1700.0,9.0,2009.0,0,0.0,0.0,2015,5,15,20,0,0,0,0,0,0,0,1,0,0,0
771,5,0,0,20640.0,9.0,2007.0,0,0.0,0.0,2015,7,11,28,1,0,0,0,0,0,0,1,0,0,0
169,2,0,1,980.0,7.0,2014.0,1,18.0,2014.0,2015,7,8,28,0,0,0,0,1,0,0,1,0,0,0
105,4,1,0,6190.0,0.0,0.0,1,23.0,2013.0,2015,4,17,16,0,1,0,0,0,0,1,1,0,0,0
724,5,0,0,5900.0,0.0,0.0,0,0.0,0.0,2015,7,25,30,1,0,0,0,1,0,1,1,0,0,0
1087,1,1,0,2210.0,11.0,2011.0,0,0.0,0.0,2015,5,5,19,0,1,0,0,1,0,1,1,0,0,0
927,3,0,0,480.0,0.0,0.0,0,0.0,0.0,2015,2,12,7,0,0,0,0,0,0,0,1,0,0,0
804,1,1,1,2100.0,0.0,0.0,1,1.0,2013.0,2015,3,31,14,0,1,0,1,0,0,1,1,0,0,0
339,5,0,0,2280.0,0.0,0.0,1,10.0,2013.0,2015,1,31,5,1,0,0,0,0,0,1,1,0,0,0
503,3,1,0,13080.0,9.0,2006.0,1,14.0,2011.0,2015,4,30,18,0,1,0,0,1,0,1,1,0,0,0
17,1,1,1,50.0,12.0,2005.0,1,26.0,2010.0,2015,7,14,29,0,1,0,0,0,0,0,1,0,0,0
160,5,0,0,17110.0,11.0,2005.0,0,0.0,0.0,2015,5,2,18,1,0,0,0,1,0,1,1,0,0,0
361,1,1,0,4490.0,5.0,2014.0,1,5.0,2013.0,2015,6,30,27,0,1,0,1,0,0,1,1,0,0,0
1050,1,1,1,13170.0,8.0,2014.0,1,9.0,2011.0,2015,1,6,2,0,1,0,0,1,0,1,1,0,0,0
639,2,1,0,7780.0,11.0,2006.0,0,0.0,0.0,2015,4,29,18,0,1,0,0,0,0,0,1,0,0,0
187,5,0,0,19360.0,0.0,0.0,0,0.0,0.0,2015,4,4,14,1,0,0,0,0,0,1,1,0,0,0
545,4,0,0,5020.0,5.0,2006.0,1,18.0,2014.0,2015,6,12,24,0,0,0,0,0,0,1,1,0,0,0
59,3,0,0,2840.0,6.0,2007.0,1,14.0,2011.0,2015,6,11,24,0,0,0,0,0,0,1,1,0,0,0
14,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,2015,4,20,17,0,0,0,0,0,0,0,1,0,0,0
1114,3,1,0,870.0,0.0,0.0,0,0.0,0.0,2015,4,2,14,0,1,0,0,0,0,1,1,0,0,0
104,1,1,0,390.0,6.0,2009.0,0,0.0,0.0,2015,3,17,12,0,1,0,0,0,0,0,1,0,0,0
670,3,1,0,2060.0,0.0,0.0,1,45.0,2009.0,2015,2,5,6,0,1,0,0,0,0,0,1,0,0,0
841,1,1,0,27650.0,8.0,2004.0,0,0.0,0.0,2015,3,3,10,0,1,0,0,0,0,0,1,0,0,0
145,1,0,0,280.0,0.0,0.0,1,45.0,2009.0,2015,6,23,26,0,0,0,0,0,0,0,1,0,0,0
749,5,0,0,3410.0,8.0,2011.0,1,14.0,2015.0,2015,2,21,8,1,0,0,0,0,0,0,1,0,0,0
98,4,0,0,15140.0,12.0,2006.0,1,1.0,2012.0,2015,3,27,13,0,0,0,0,1,0,1,1,0,0,0
385,3,1,0,4580.0,9.0,2007.0,0,0.0,0.0,2015,5,7,19,0,1,0,0,1,0,0,1,0,0,0
386,1,0,0,1460.0,4.0,2014.0,1,31.0,2013.0,2015,2,10,7,0,0,0,0,1,0,1,1,0,0,0
77,1,0,0,1090.0,8.0,2009.0,1,10.0,2014.0,2015,2,24,9,0,0,0,0,1,0,1,1,0,0,0
835,2,1,0,2890.0,12.0,2007.0,1,10.0,2014.0,2015,1,14,3,0,1,0,0,0,0,0,1,0,0,0
621,2,0,0,30.0,7.0,2002.0,0,0.0,0.0,2015,1,21,4,0,0,0,0,0,0,0,1,0,0,0
827,5,0,0,250.0,1.0,2005.0,0,0.0,0.0,2015,1,10,2,1,0,0,0,0,0,1,1,0,0,0
197,2,0,0,4210.0,3.0,2015.0,0,0.0,0.0,2015,7,8,28,0,0,0,1,0,0,0,1,0,0,0
1066,1,0,0,3350.0,0.0,0.0,0,0.0,0.0,2015,3,24,13,0,0,0,0,0,0,0,1,0,0,0
690,0,0,0,100.0,0.0,0.0,0,0.0,0.0,2015,2,9,7,0,0,0,0,0,0,0,1,0,0,0
650,4,0,1,1420.0,10.0,2012.0,1,40.0,2014.0,2015,4,10,15,0,0,0,0,0,0,0,1,0,0,0
411,0,1,0,8460.0,0.0,0.0,0,0.0,0.0,2015,6,15,25,0,1,0,0,1,0,1,1,0,0,0
922,1,0,1,2110.0,3.0,2006.0,0,0.0,0.0,2015,7,7,28,0,0,0,0,1,0,0,1,0,0,0
910,3,1,0,12480.0,0.0,0.0,1,1.0,2013.0,2015,1,15,3,0,1,0,0,1,0,1,1,0,0,0
16,5,0,0,3270.0,0.0,0.0,0,0.0,0.0,2015,5,30,22,1,0,0,0,0,0,1,1,0,0,0
490,2,1,1,660.0,4.0,2013.0,1,40.0,2014.0,2015,4,1,14,0,1,0,0,0,0,0,1,0,0,0
753,2,0,0,540.0,11.0,2012.0,1,35.0,2010.0,2015,6,10,24,0,0,0,0,1,0,1,1,0,0,0
351,1,1,0,5290.0,11.0,2012.0,1,5.0,2013.0,2015,4,28,18,0,1,0,0,0,0,0,1,0,0,0
910,0,0,0,12480.0,0.0,0.0,1,1.0,2013.0,2015,7,6,28,0,0,0,0,1,0,1,1,0,0,0
529,1,0,0,12920.0,9.0,2012.0,0,0.0,0.0,2015,5,12,20,0,0,0,0,1,0,1,1,0,0,0
237,0,1,0,1420.0,11.0,2007.0,0,0.0,0.0,2015,7,13,29,0,1,0,0,0,0,0,1,0,0,0
402,5,0,0,5830.0,9.0,2011.0,1,13.0,2010.0,2015,2,28,9,1,0,0,1,0,0,1,1,0,0,0
754,0,1,0,380.0,5.0,2008.0,1,10.0,2014.0,2015,1,26,5,0,1,0,1,0,0,1,1,0,0,0
1012,0,0,0,6330.0,6.0,2004.0,1,39.0,2010.0,2015,5,11,20,0,0,0,0,1,0,1,1,0,0,0
866,2,0,0,9680.0,0.0,0.0,1,5.0,2013.0,2015,4,22,17,0,0,0,0,1,0,0,1,0,0,0
33,3,1,1,1320.0,5.0,2013.0,0,0.0,0.0,2015,7,16,29,0,1,0,0,0,0,1,1,0,0,0
595,2,0,1,1130.0,6.0,2015.0,0,0.0,0.0,2015,4,8,15,0,0,0,1,0,0,1,1,0,0,0
255,0,1,1,4630.0,3.0,2011.0,1,35.0,2011.0,2015,7,13,29,0,1,0,1,0,0,1,1,0,0,0
1005,5,0,0,6480.0,0.0,0.0,0,0.0,0.0,2015,5,2,18,1,0,0,0,0,0,0,1,0,0,0
1039,2,1,0,70.0,6.0,1990.0,1,22.0,2012.0,2015,1,28,5,0,1,0,0,0,0,1,1,0,0,0
742,0,1,0,4380.0,0.0,0.0,0,0.0,0.0,2015,4,13,16,0,1,0,0,1,0,1,1,0,0,0
714,0,1,1,12070.0,10.0,2005.0,1,10.0,2013.0,2015,3,30,14,0,1,0,0,1,0,1,1,0,0,0
179,0,0,0,480.0,0.0,0.0,0,0.0,0.0,2015,3,9,11,0,0,0,0,0,0,1,1,0,0,0
1044,3,0,0,240.0,4.0,2015.0,1,13.0,2010.0,2015,4,23,17,0,0,0,1,0,0,0,1,0,0,0
613,2,1,0,250.0,6.0,2007.0,1,14.0,2011.0,2015,7,1,27,0,1,0,1,0,0,0,1,0,0,0
214,4,1,0,8650.0,7.0,2013.0,1,10.0,2014.0,2015,5,22,21,0,1,0,0,1,0,0,1,0,0,0
310,2,0,0,2290.0,0.0,0.0,1,10.0,2014.0,2015,2,25,9,0,0,0,0,0,0,1,1,0,0,0
460,3,0,0,34050.0,4.0,2008.0,0,0.0,0.0,2015,3,26,13,0,0,0,0,0,0,0,1,0,0,0
626,2,1,1,10740.0,11.0,2013.0,0,0.0,0.0,2015,7,15,29,0,1,0,1,0,0,1,1,0,0,0
905,5,0,0,90.0,6.0,2014.0,0,0.0,0.0,2015,2,7,6,1,0,0,0,0,0,0,1,0,0,0
408,2,1,1,1560.0,0.0,0.0,1,45.0,2009.0,2015,6,3,23,0,1,0,1,0,0,0,1,0,0,0
801,1,1,1,48330.0,4.0,2013.0,0,0.0,0.0,2015,7,28,31,0,1,0,0,1,0,0,1,0,0,0
35,5,0,0,7660.0,10.0,2000.0,1,1.0,2012.0,2015,1,31,5,1,0,0,0,1,0,1,1,0,0,0
410,5,0,0,40.0,11.0,2011.0,1,22.0,2012.0,2015,4,11,15,1,0,0,1,0,0,0,1,0,0,0
408,4,1,0,1560.0,0.0,0.0,1,45.0,2009.0,2015,6,19,25,0,1,0,1,0,0,0,1,0,0,0
174,2,1,0,13090.0,0.0,0.0,1,22.0,2012.0,2015,3,4,10,0,1,0,0,0,0,0,1,0,0,0
291,2,0,0,2320.0,0.0,0.0,0,0.0,0.0,2015,2,25,9,0,0,0,0,1,0,0,1,0,0,0
862,5,0,0,2840.0,3.0,2010.0,1,14.0,2011.0,2015,6,27,26,1,0,0,0,0,0,1,1,0,0,0
11,2,1,0,960.0,11.0,2011.0,1,1.0,2012.0,2015,7,15,29,0,1,0,0,0,0,1,1,0,0,0
487,5,0,0,2180.0,9.0,2012.0,1,40.0,2012.0,2015,4,25,17,1,0,0,0,1,0,1,1,0,0,0
385,0,0,0,4580.0,9.0,2007.0,0,0.0,0.0,2015,7,6,28,0,0,0,0,1,0,0,1,0,0,0
62,2,0,1,2050.0,0.0,0.0,0,0.0,0.0,2015,7,8,28,0,0,0,0,0,0,0,1,0,0,0
601,5,0,0,8220.0,4.0,2014.0,1,14.0,2011.0,2015,1,24,4,1,0,0,0,1,0,0,1,0,0,0
210,4,0,1,970.0,11.0,1999.0,1,5.0,2013.0,2015,3,27,13,0,0,0,0,1,0,0,1,0,0,0
507,3,1,0,9070.0,4.0,2011.0,1,37.0,2009.0,2015,4,16,16,0,1,0,0,0,0,1,1,0,0,0
674,0,1,0,2640.0,12.0,2005.0,1,31.0,2013.0,2015,1,12,3,0,1,0,0,0,0,0,1,0,0,0
489,2,1,0,14960.0,11.0,2013.0,1,37.0,2009.0,2015,1,14,3,0,1,0,0,0,0,0,1,0,0,0
428,2,0,0,2960.0,12.0,2014.0,1,23.0,2015.0,2015,3,25,13,0,0,0,0,1,0,0,1,0,0,0
831,5,0,0,800.0,6.0,2007.0,0,0.0,0.0,2015,5,2,18,1,0,0,0,0,0,0,1,0,0,0
810,1,1,0,9640.0,11.0,2013.0,0,0.0,0.0,2015,6,16,25,0,1,0,0,1,0,1,1,0,0,0
56,5,0,0,6620.0,3.0,2012.0,1,10.0,2014.0,2015,2,21,8,1,0,0,0,1,0,1,1,0,0,0
590,4,1,0,4520.0,9.0,2010.0,1,31.0,2013.0,2015,1,30,5,0,1,0,0,1,0,1,1,0,0,0
875,0,0,0,5070.0,11.0,2007.0,1,18.0,2015.0,2015,5,11,20,0,0,0,0,1,0,0,1,0,0,0
167,4,1,0,140.0,4.0,2008.0,0,0.0,0.0,2015,4,17,16,0,1,0,0,0,0,0,1,0,0,0
637,2,1,0,9790.0,0.0,0.0,1,31.0,2009.0,2015,5,20,21,0,1,0,0,1,0,1,1,0,0,0
988,4,1,0,30.0,11.0,2012.0,0,0.0,0.0,2015,6,19,25,0,1,0,0,0,0,0,1,0,0,0
1039,4,1,0,70.0,6.0,1990.0,1,22.0,2012.0,2015,6,5,23,0,1,0,0,0,0,1,1,0,0,0
141,1,1,0,1540.0,0.0,0.0,1,22.0,2012.0,2015,6,16,25,0,1,0,1,0,0,1,1,0,0,0
99,0,0,0,2030.0,11.0,2003.0,1,22.0,2012.0,2015,4,20,17,0,0,0,1,0,0,1,1,0,0,0
273,0,0,1,8480.0,0.0,0.0,0,0.0,0.0,2015,7,6,28,0,0,0,0,0,0,1,1,0,0,0
1082,3,0,0,440.0,4.0,2002.0,0,0.0,0.0,2015,4,23,17,0,0,0,1,0,0,0,1,0,0,0
172,1,1,0,110.0,0.0,0.0,1,40.0,2014.0,2015,1,13,3,0,1,0,0,0,0,0,1,0,0,0
160,2,1,1,17110.0,11.0,2005.0,0,0.0,0.0,2015,4,1,14,0,1,0,0,1,0,1,1,0,0,0
360,0,0,0,2040.0,6.0,2007.0,0,0.0,0.0,2015,6,22,26,0,0,0,0,0,0,0,1,0,0,0
1004,3,1,1,970.0,0.0,0.0,1,9.0,2011.0,2015,2,19,8,0,1,0,0,1,0,1,1,0,0,0
650,5,0,0,1420.0,10.0,2012.0,1,40.0,2014.0,2015,6,6,23,1,0,0,0,0,0,0,1,0,0,0
244,3,0,0,710.0,3.0,2012.0,1,1.0,2012.0,2015,3,26,13,0,0,0,0,1,0,0,1,0,0,0
1065,2,1,0,1290.0,0.0,0.0,1,35.0,2011.0,2015,6,17,25,0,1,0,0,0,0,0,1,0,0,0
936,2,1,0,580.0,2.0,2008.0,0,0.0,0.0,2015,3,4,10,0,1,0,0,0,0,0,1,0,0,0
532,1,0,1,1070.0,8.0,2010.0,0,0.0,0.0,2015,7,21,30,0,0,0,0,0,0,1,1,0,0,0
974,1,0,1,150.0,3.0,2011.0,1,40.0,2014.0,2015,5,26,22,0,0,0,0,0,0,0,1,0,0,0
665,1,0,0,90.0,12.0,2012.0,1,14.0,2011.0,2015,7,7,28,0,0,0,0,0,0,0,1,0,0,0
242,0,0,0,6880.0,9.0,2001.0,1,14.0,2011.0,2015,6,22,26,0,0,0,0,1,0,0,1,0,0,0
310,6,0,0,2290.0,0.0,0.0,1,10.0,2014.0,2015,6,14,24,1,0,0,0,0,0,1,1,0,0,0
420,5,0,0,250.0,0.0,0.0,1,27.0,2012.0,2015,6,13,24,1,0,0,0,1,0,1,1,0,0,0
998,3,0,0,780.0,9.0,2005.0,1,5.0,2013.0,2015,3,12,11,0,0,0,0,0,0,0,1,0,0,0
278,3,0,0,9260.0,2.0,2010.0,0,0.0,0.0,2015,2,12,7,0,0,0,0,0,0,1,1,0,0,0
149,4,1,0,2610.0,7.0,2006.0,1,14.0,2011.0,2015,6,19,25,0,1,0,0,1,0,0,1,0,0,0
258,1,1,0,27190.0,7.0,2010.0,1,37.0,2009.0,2015,5,5,19,0,1,0,0,0,0,0,1,0,0,0
382,4,0,0,26130.0,11.0,2002.0,0,0.0,0.0,2015,4,24,17,0,0,0,1,0,0,1,1,0,0,0
240,3,1,0,1110.0,5.0,2009.0,0,0.0,0.0,2015,1,8,2,0,1,0,0,0,0,0,1,0,0,0
466,4,1,1,3110.0,3.0,2003.0,0,0.0,0.0,2015,7,17,29,0,1,0,0,0,0,1,1,0,0,0
924,1,1,1,6420.0,4.0,2011.0,1,1.0,2012.0,2015,1,6,2,0,1,0,0,0,0,0,1,0,0,0
992,0,1,0,2480.0,7.0,1990.0,0,0.0,0.0,2015,6,1,23,0,1,0,0,0,0,0,1,0,0,0
899,1,1,0,2590.0,0.0,0.0,1,13.0,2010.0,2015,5,19,21,0,1,0,0,1,0,0,1,0,0,0
342,4,0,0,15770.0,0.0,0.0,1,40.0,2014.0,2015,5,15,20,0,0,0,0,1,0,1,1,0,0,0
854,5,0,0,4770.0,0.0,0.0,1,13.0,2010.0,2015,6,13,24,1,0,0,1,0,0,0,1,0,0,0
423,2,0,0,1270.0,5.0,2014.0,0,0.0,0.0,2015,6,10,24,0,0,1,0,0,0,0,1,0,0,0
1009,1,0,1,230.0,7.0,2004.0,1,10.0,2014.0,2015,4,7,15,0,0,0,0,0,0,0,1,0,0,0
